Data_Date,Formulary_ID,Formulary_Name,Payer_Name,Channel,Lives,NDC,Product_Name,Formulary_Status,Restriction,Tier,Effective_Date,As_Of_Date
2026-07-01,FRM88785,Beacon Preferred Formulary,Beacon Alliance,Health Exchange,2729660,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88786,Quarry EPO Formulary,Quarry Insurance,Commercial,2885220,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88787,Harborview PPO Formulary,Harborview Care,Managed Medicaid,466442,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88788,Bluegrass Select PPO Formulary,Bluegrass Benefit,Managed Medicaid,357966,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88789,Lantern HMO Formulary,Lantern Health,Medicare Advantage,2969377,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88790,Brightwater Choice HMO Formulary,Brightwater Insurance,Commercial,900284,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88791,Nautilus PPO Formulary,Nautilus Health,Medicare Advantage,504384,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88792,Zephyr Select PPO Formulary,Zephyr Alliance,Managed Medicaid,2601815,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88793,Lakeside POS Formulary,Lakeside Health,Commercial,81627,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88794,Silverpeak Preferred Formulary,Silverpeak Mutual,Commercial,376102,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88795,Cascade EPO Formulary,Cascade Care,Commercial,3113672,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88796,Yellowstone POS Formulary,Yellowstone Wellness,Commercial,2403364,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88797,Nautilus Complete Formulary,Nautilus Mutual,Health Exchange,2442081,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88798,Sequoia POS Formulary,Sequoia Alliance,Health Exchange,269613,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88799,Redwood Complete Formulary,Redwood Mutual,Commercial,2090294,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88800,Copperfield Complete Formulary,Copperfield Wellness,Commercial,1852569,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88801,Lakeside Advantage Formulary,Lakeside Insurance,Medicare Advantage,2838216,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88802,Copperfield Complete Formulary,Copperfield Care,Commercial,741835,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88803,Ridgeline POS Formulary,Ridgeline Insurance,Commercial,2350516,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88804,Pinecrest Preferred Formulary,Pinecrest Health Plan,Commercial,282032,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88805,Northgate Complete Formulary,Northgate Wellness,Commercial,1442423,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88806,Zephyr PPO Formulary,Zephyr Care,Medicare Advantage,1932365,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88807,Sequoia EPO Formulary,Sequoia Care,Health Exchange,510176,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88808,Oakmont HMO Formulary,Oakmont Alliance,Commercial,2729104,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88809,Oakmont PPO Formulary,Oakmont Mutual,Commercial,2001688,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88810,Juniper Choice HMO Formulary,Juniper Mutual,Health Exchange,2804192,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88811,Nautilus Advantage Formulary,Nautilus Mutual,Medicare Advantage,2179912,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88812,Trailhead HMO Formulary,Trailhead Care,Commercial,1335386,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88813,Granite PPO Formulary,Granite Health Plan,Health Exchange,3007088,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88814,Everest Choice HMO Formulary,Everest Benefit,Commercial,1188485,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88815,Union Choice HMO Formulary,Union Alliance,Health Exchange,1711619,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88816,Gateway EPO Formulary,Gateway Mutual,Managed Medicaid,2283238,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88817,Everest EPO Formulary,Everest Benefit,Commercial,131984,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88818,Sequoia PPO Formulary,Sequoia Care,Commercial,1104497,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88819,Oakmont PPO Formulary,Oakmont Insurance,Medicare Advantage,1436786,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88820,Wayfarer Advantage Formulary,Wayfarer Health Plan,Managed Medicaid,3108350,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88821,Willow Complete Formulary,Willow Benefit,Commercial,629688,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88822,Nautilus Complete Formulary,Nautilus Health Plan,Commercial,1886347,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88823,Trailhead Select PPO Formulary,Trailhead Mutual,Managed Medicaid,2107233,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88824,Pinecrest Preferred Formulary,Pinecrest Health Plan,Commercial,2048249,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88825,Prairie PPO Formulary,Prairie Alliance,Health Exchange,672833,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88826,Juniper PPO Formulary,Juniper Insurance,Managed Medicaid,658005,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88827,Copperfield PPO Formulary,Copperfield Alliance,Commercial,611177,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88828,Stonegate PPO Formulary,Stonegate Alliance,Commercial,2311537,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88829,Wayfarer Complete Formulary,Wayfarer Insurance,Commercial,1597534,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88830,Oakmont EPO Formulary,Oakmont Alliance,Health Exchange,1379055,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88831,Gateway Complete Formulary,Gateway Health,Health Exchange,1178395,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88832,Vantage Preferred Formulary,Vantage Care,Commercial,822096,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88833,Northgate PPO Formulary,Northgate Health Plan,Commercial,878208,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88834,Foundry PPO Formulary,Foundry Mutual,Medicare Advantage,112573,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88835,Trailhead Advantage Formulary,Trailhead Benefit,Commercial,396786,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88836,Stonegate HMO Formulary,Stonegate Insurance,Commercial,1301788,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88837,Stonegate PPO Formulary,Stonegate Health,Commercial,1650525,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88838,Bluegrass HMO Formulary,Bluegrass Mutual,Commercial,864595,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88839,Keystone Select PPO Formulary,Keystone Care,Commercial,1350199,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88840,Monarch PPO Formulary,Monarch Wellness,Commercial,2338960,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88841,Monarch HMO Formulary,Monarch Alliance,Health Exchange,2113965,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88842,Silverpeak Preferred Formulary,Silverpeak Mutual,Medicare Advantage,190288,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88843,Meridian Complete Formulary,Meridian Health,Commercial,2522639,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88844,Yellowstone PPO Formulary,Yellowstone Insurance,Commercial,3115357,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88845,Lakeside Advantage Formulary,Lakeside Insurance,Commercial,2575393,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88846,Redwood Choice HMO Formulary,Redwood Wellness,Commercial,898420,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88847,Meridian PPO Formulary,Meridian Alliance,Commercial,2836535,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88848,Cedar Preferred Formulary,Cedar Care,Commercial,2831949,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88849,Highland EPO Formulary,Highland Mutual,Health Exchange,50363,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88850,Meridian PPO Formulary,Meridian Wellness,Commercial,2869451,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88851,Ironwood Complete Formulary,Ironwood Wellness,Commercial,169333,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88852,Lantern Select PPO Formulary,Lantern Care,Managed Medicaid,2113517,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88853,Zephyr HMO Formulary,Zephyr Health Plan,Managed Medicaid,552904,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88854,Trailhead POS Formulary,Trailhead Insurance,Health Exchange,111961,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88855,Foundry Advantage Formulary,Foundry Mutual,Commercial,525521,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88856,Ironwood Select PPO Formulary,Ironwood Health,Medicare Advantage,2248090,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88857,Gateway PPO Formulary,Gateway Care,Health Exchange,961352,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88858,Gateway HMO Formulary,Gateway Insurance,Health Exchange,2637676,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88859,Yellowstone Select PPO Formulary,Yellowstone Benefit,Commercial,467316,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88860,Trailhead HMO Formulary,Trailhead Wellness,Managed Medicaid,2613650,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88861,Cedar PPO Formulary,Cedar Health,Medicare Advantage,1328989,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88862,Everest HMO Formulary,Everest Mutual,Commercial,2856911,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88863,Riverbend POS Formulary,Riverbend Mutual,Managed Medicaid,2782083,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88864,Brightwater Choice HMO Formulary,Brightwater Care,Health Exchange,2849410,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88865,Riverbend PPO Formulary,Riverbend Care,Managed Medicaid,3006794,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88866,Bluegrass Advantage Formulary,Bluegrass Benefit,Medicare Advantage,3054289,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88867,Harborview Select PPO Formulary,Harborview Health Plan,Managed Medicaid,1843079,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88868,Everest Select PPO Formulary,Everest Benefit,Commercial,48897,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88869,Harborview Choice HMO Formulary,Harborview Mutual,Commercial,855420,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88870,Prairie Choice HMO Formulary,Prairie Benefit,Managed Medicaid,1271745,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88871,Granite POS Formulary,Granite Alliance,Commercial,2694183,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88872,Silverpeak Choice HMO Formulary,Silverpeak Alliance,Health Exchange,1591688,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88873,Meridian Choice HMO Formulary,Meridian Care,Commercial,2341545,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88874,Yellowstone PPO Formulary,Yellowstone Benefit,Commercial,850181,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88875,Stonegate Preferred Formulary,Stonegate Benefit,Commercial,763857,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88876,Cascade Advantage Formulary,Cascade Health Plan,Health Exchange,480437,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88877,Juniper EPO Formulary,Juniper Benefit,Managed Medicaid,2628906,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88878,Willow Preferred Formulary,Willow Wellness,Medicare Advantage,2927331,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88879,Granite Preferred Formulary,Granite Wellness,Commercial,638134,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88880,Lakeside POS Formulary,Lakeside Alliance,Health Exchange,356448,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88881,Sequoia Complete Formulary,Sequoia Benefit,Managed Medicaid,1962278,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88882,Ridgeline Select PPO Formulary,Ridgeline Alliance,Managed Medicaid,1696689,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88883,Silverpeak POS Formulary,Silverpeak Mutual,Commercial,1797675,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88884,Cedar HMO Formulary,Cedar Health Plan,Commercial,1879390,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88885,Brightwater Advantage Formulary,Brightwater Benefit,Medicare Advantage,1976050,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88886,Redwood PPO Formulary,Redwood Mutual,Commercial,1867575,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88887,Copperfield Select PPO Formulary,Copperfield Care,Commercial,427757,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88888,Willow POS Formulary,Willow Benefit,Health Exchange,1395938,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88889,Lakeside PPO Formulary,Lakeside Insurance,Commercial,1197144,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88890,Quarry Advantage Formulary,Quarry Health Plan,Commercial,966797,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88891,Vantage Complete Formulary,Vantage Alliance,Commercial,375189,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88892,Fairview Complete Formulary,Fairview Alliance,Managed Medicaid,141265,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88893,Ridgeline Choice HMO Formulary,Ridgeline Benefit,Commercial,1773031,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88894,Cascade EPO Formulary,Cascade Health,Commercial,1400171,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88895,Union POS Formulary,Union Mutual,Medicare Advantage,470662,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88896,Riverbend PPO Formulary,Riverbend Health Plan,Health Exchange,2545691,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88897,Keystone POS Formulary,Keystone Insurance,Commercial,1235985,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88898,Meridian Choice HMO Formulary,Meridian Health Plan,Medicare Advantage,1655414,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88899,Quarry Advantage Formulary,Quarry Care,Commercial,559975,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88900,Pinecrest POS Formulary,Pinecrest Insurance,Managed Medicaid,3021359,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88901,Oakmont Advantage Formulary,Oakmont Care,Managed Medicaid,1050322,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88902,Granite Select PPO Formulary,Granite Care,Health Exchange,1928888,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88903,Monarch EPO Formulary,Monarch Wellness,Managed Medicaid,3090448,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88904,Wayfarer Advantage Formulary,Wayfarer Care,Health Exchange,198142,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88905,Copperfield POS Formulary,Copperfield Care,Medicare Advantage,1740025,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88906,Foundry Complete Formulary,Foundry Mutual,Commercial,1075180,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88907,Prairie Choice HMO Formulary,Prairie Mutual,Health Exchange,1689961,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88908,Northgate Choice HMO Formulary,Northgate Health Plan,Health Exchange,3155174,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88909,Vantage Complete Formulary,Vantage Wellness,Commercial,1989626,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88910,Riverbend Select PPO Formulary,Riverbend Health Plan,Commercial,2257500,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88911,Redwood Complete Formulary,Redwood Health Plan,Commercial,761335,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88912,Trailhead Advantage Formulary,Trailhead Care,Health Exchange,1308205,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88913,Willow Choice HMO Formulary,Willow Wellness,Commercial,853800,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88914,Gateway HMO Formulary,Gateway Wellness,Commercial,420183,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88915,Riverbend Choice HMO Formulary,Riverbend Benefit,Managed Medicaid,2643932,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88916,Ironwood HMO Formulary,Ironwood Wellness,Commercial,1371302,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88917,Meridian POS Formulary,Meridian Mutual,Medicare Advantage,938150,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88918,Fairview Select PPO Formulary,Fairview Mutual,Managed Medicaid,2110373,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88919,Foundry EPO Formulary,Foundry Mutual,Commercial,750391,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88920,Zephyr Advantage Formulary,Zephyr Alliance,Managed Medicaid,2701837,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88921,Northgate POS Formulary,Northgate Insurance,Health Exchange,1812250,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88922,Ridgeline POS Formulary,Ridgeline Insurance,Commercial,1591001,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88923,Oakmont EPO Formulary,Oakmont Benefit,Commercial,1346853,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88924,Gateway POS Formulary,Gateway Benefit,Commercial,2277037,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88925,Trailhead EPO Formulary,Trailhead Benefit,Medicare Advantage,2656499,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88926,Harborview POS Formulary,Harborview Health Plan,Commercial,399866,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88927,Nautilus Select PPO Formulary,Nautilus Alliance,Commercial,3041919,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88928,Silverpeak Select PPO Formulary,Silverpeak Insurance,Managed Medicaid,1895185,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88929,Lantern EPO Formulary,Lantern Mutual,Medicare Advantage,1866265,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88930,Keystone HMO Formulary,Keystone Mutual,Commercial,2511379,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88931,Everest Select PPO Formulary,Everest Alliance,Medicare Advantage,2372794,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88932,Willow POS Formulary,Willow Health Plan,Commercial,68830,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88933,Juniper Complete Formulary,Juniper Mutual,Commercial,2703753,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88934,Wayfarer POS Formulary,Wayfarer Health Plan,Medicare Advantage,1085631,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88935,Keystone POS Formulary,Keystone Mutual,Commercial,2018726,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88936,Bluegrass EPO Formulary,Bluegrass Alliance,Commercial,1052732,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88937,Lantern Preferred Formulary,Lantern Care,Commercial,1788959,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88938,Sequoia Select PPO Formulary,Sequoia Mutual,Health Exchange,1741413,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88939,Fairview Select PPO Formulary,Fairview Mutual,Commercial,721315,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88940,Trailhead Select PPO Formulary,Trailhead Mutual,Health Exchange,1822533,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88941,Willow EPO Formulary,Willow Alliance,Managed Medicaid,477372,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
